Hr-Leitura	Dt-Leitura	Segundos96	Hr-Recepcao	Dt-Recepcao	Resets	      VAL-ChuvaAc[mm]	      MED-UmidAr[%UR]	       MED-TempAr[oC]	  MED-DirVento[graus]	    MED-VelVento[m/s]	   MED-RadSolar[W/m2]	     MED-TempSolo[oC]	     MED-PresAtm[hPa]	     VAL-TensaoRef[V]	     MED-TensaoRef[V]	     MIN-TensaoRef[V]	     MAX-TensaoRef[V]	     VAL-TensaoBat[V]	      VAL-CorCarga[A]	     VAL-UmidInt[%UR]	      VAL-TempInt[oC]
  00:00:00	01/06/2017	 675820800	   23:30:01	 31/05/2017	     9	        +3,71750e+002	        +1,00105e+002	        +1,20325e+001	        +2,32668e+002	        +0,00000e+000	        +5,75311e+000	        +1,21077e+002	        +9,16791e+002	        +2,50122e+000	        +2,50122e+000	        +2,50092e+000	        +2,50183e+000	        +1,26123e+001	        -1,31836e-002	        +6,53000e+001	        +1,46400e+001
  00:10:00	01/06/2017	 675821400	   23:39:52	 31/05/2017	     9	        +3,71750e+002	        +1,00105e+002	        +1,19562e+001	        +2,80591e+001	        +0,00000e+000	        +5,75311e+000	        +1,21077e+002	        +9,16717e+002	        +2,50122e+000	        +2,50153e+000	        +2,50092e+000	        +2,50275e+000	        +1,26068e+001	        -1,25732e-002	        +6,54000e+001	        +1,46100e+001
  00:20:00	01/06/2017	 675822000	   23:49:52	 31/05/2017	     9	        +3,71750e+002	        +1,00113e+002	        +1,19562e+001	        +2,70022e+002	        +0,00000e+000	        +5,75311e+000	        +1,21077e+002	        +9,16681e+002	        +2,50183e+000	        +2,50122e+000	        +2,50031e+000	        +2,50305e+000	        +1,26013e+001	        -1,19629e-002	        +6,54000e+001	        +1,46100e+001
  00:30:00	01/06/2017	 675822600	   23:59:52	 31/05/2017	     9	        +3,71750e+002	        +1,00105e+002	        +1,19638e+001	        +2,59014e+002	        +0,00000e+000	        +5,75311e+000	        +1,21077e+002	        +9,16644e+002	        +2,50092e+000	        +2,50153e+000	        +2,50092e+000	        +2,50305e+000	        +1,26013e+001	        -1,25732e-002	        +6,54000e+001	        +1,45800e+001
  00:40:00	01/06/2017	 675823200	   00:09:52	 01/06/2017	     9	        +3,71750e+002	        +1,00105e+002	        +1,19943e+001	        +2,52092e+002	        +0,00000e+000	        +7,67081e+000	        +1,21077e+002	        +9,16681e+002	        +2,50214e+000	        +2,50122e+000	        +2,50031e+000	        +2,50214e+000	        +1,25977e+001	        -1,28784e-002	        +6,55000e+001	        +1,44700e+001
  00:50:00	01/06/2017	 675823800	   00:19:52	 01/06/2017	     9	        +3,71750e+002	        +1,00105e+002	        +1,19104e+001	        +2,46204e+002	        +0,00000e+000	        +5,75311e+000	        +1,21077e+002	        +9,16571e+002	        +2,50214e+000	        +2,50153e+000	        +2,50122e+000	        +2,50305e+000	        +1,25885e+001	        -1,25732e-002	        +6,55000e+001	        +1,44200e+001
  01:00:00	01/06/2017	 675824400	   00:29:52	 01/06/2017	     9	        +3,71750e+002	        +1,00098e+002	        +1,18188e+001	        +2,29373e+002	        +0,00000e+000	        +5,75311e+000	        +1,21077e+002	        +9,16534e+002	        +2,50061e+000	        +2,50122e+000	        +2,50061e+000	        +2,50183e+000	        +1,25885e+001	        -1,25732e-002	        +6,55000e+001	        +1,43500e+001
  01:10:00	01/06/2017	 675825000	   00:39:52	 01/06/2017	     9	        +3,71750e+002	        +1,00113e+002	        +1,17044e+001	        +2,61958e+002	        +0,00000e+000	        +5,75311e+000	        +1,21077e+002	        +9,16534e+002	        +2,50061e+000	        +2,50153e+000	        +2,50061e+000	        +2,50244e+000	        +1,25793e+001	        -1,16577e-002	        +6,55000e+001	        +1,42800e+001
  01:20:00	01/06/2017	 675825600	   00:49:52	 01/06/2017	     9	        +3,71750e+002	        +1,00113e+002	        +1,18112e+001	        +1,54226e+002	        +0,00000e+000	        +5,75311e+000	        +1,21077e+002	        +9,16498e+002	        +2,50244e+000	        +2,50183e+000	        +2,50122e+000	        +2,50305e+000	        +1,25757e+001	        -1,22681e-002	        +6,56000e+001	        +1,42100e+001
  01:30:00	01/06/2017	 675826200	   00:59:52	 01/06/2017	     9	        +3,71750e+002	        +1,00105e+002	        +1,16281e+001	        +2,35349e+002	        +0,00000e+000	        +5,75311e+000	        -9,16817e-001	        +9,16498e+002	        +2,50214e+000	        +2,50153e+000	        +2,50092e+000	        +2,50275e+000	        +1,25720e+001	        -1,19629e-002	        +6,56000e+001	        +1,41400e+001
