Hr-Leitura	Dt-Leitura	Segundos96	Hr-Recepcao	Dt-Recepcao	Resets	      VAL-ChuvaAc[mm]	      MED-UmidAr[%UR]	       MED-TempAr[oC]	  MED-DirVento[graus]	    MED-VelVento[m/s]	   MED-RadSolar[W/m2]	     MED-TempSolo[oC]	     MED-PresAtm[hPa]	     VAL-TensaoRef[V]	     MED-TensaoRef[V]	     MIN-TensaoRef[V]	     MAX-TensaoRef[V]	     VAL-TensaoBat[V]	      VAL-CorCarga[A]	     VAL-UmidInt[%UR]	      VAL-TempInt[oC]
  14:00:00	13/10/2008	 403452000	   16:11:09	 13/10/2008	     0	        +2,50000e-001	        +6,15005e+001	        +2,44608e+001	        +2,55212e+002	        +7,98900e-001	        +5,62527e+002	        +1,91909e+001	        +9,04852e+002	        +2,50092e+000	        +2,50031e+000	        +2,49939e+000	        +2,50153e+000	        +1,39325e+001	        +1,49475e-001	        +5,93000e+001	        +2,80500e+001
  14:10:00	13/10/2008	 403452600	   16:11:09	 13/10/2008	     0	        +2,50000e-001	        +6,03638e+001	        +2,39420e+001	        +7,01807e+001	        +7,98900e-001	        +9,89967e+002	        +3,23219e+001	        +9,04632e+002	        +2,50031e+000	        +2,50000e+000	        +2,49878e+000	        +2,50122e+000	        +1,41284e+001	        +2,22107e-001	        +5,63000e+001	        +2,89700e+001
  14:30:00	13/10/2008	 403453800	   16:11:09	 13/10/2008	     0	        +2,50000e-001	        +6,18210e+001	        +2,32629e+001	        +3,48069e+002	        +3,19560e+000	        +2,50012e+002	        +1,94283e+001	        +9,04376e+002	        +2,50031e+000	        +2,50031e+000	        +2,49969e+000	        +2,50092e+000	        +1,37219e+001	        +1,65039e-001	        +5,48000e+001	        +3,07500e+001
  15:00:00	13/10/2008	 403455600	   16:11:09	 13/10/2008	     0	        +2,50000e-001	        +6,35910e+001	        +2,39343e+001	        +2,56355e+002	        +7,98900e-001	        +5,18170e+002	        +2,93295e+001	        +9,04046e+002	        +2,50000e+000	        +2,50031e+000	        +2,49878e+000	        +2,50122e+000	        +1,40918e+001	        +2,15088e-001	        +5,18000e+001	        +3,05700e+001
  15:20:00	13/10/2008	 403456800	   16:11:09	 13/10/2008	     0	        +2,50000e-001	        +6,27060e+001	        +2,42090e+001	        +2,43303e+002	        +7,98900e-001	        +5,42365e+002	        +1,74785e+001	        +9,03900e+002	        +2,50061e+000	        +2,50031e+000	        +2,49878e+000	        +2,50153e+000	        +1,40515e+001	        +2,08679e-001	        +5,07000e+001	        +3,23000e+001
  15:50:00	13/10/2008	 403458600	   16:11:09	 13/10/2008	     0	        +2,50000e-001	        +5,87234e+001	        +2,42776e+001	        +2,52905e+002	        +3,19560e+000	        +4,09294e+002	        +2,85496e+001	        +9,03753e+002	        +2,50000e+000	        +2,50031e+000	        +2,50000e+000	        +2,50122e+000	        +1,40057e+001	        +2,07764e-001	        +4,88000e+001	        +3,40500e+001
  16:40:00	13/10/2008	 403461600	   16:51:06	 13/10/2008	     0	        +0,00000e+000	        +6,98395e+001	        +2,20499e+001	        +2,92698e+002	        +0,00000e+000	        +4,43570e+001	        +2,13186e+001	        +9,03937e+002	        +2,50122e+000	        +2,50061e+000	        +2,50031e+000	        +2,50153e+000	        +1,29401e+001	        +3,71704e-002	        +4,92000e+001	        +2,74400e+001
  16:50:00	13/10/2008	 403462200	   16:51:06	 13/10/2008	     0	        +0,00000e+000	        +7,80106e+001	        +2,12869e+001	        +3,03794e+002	        +0,00000e+000	        +3,22596e+001	        +2,13271e+001	        +9,03900e+002	        +2,50061e+000	        +2,50061e+000	        +2,50031e+000	        +2,50122e+000	        +1,29163e+001	        +3,04565e-002	        +4,95000e+001	        +2,68500e+001
  17:00:00	13/10/2008	 403462800	   17:01:06	 13/10/2008	     0	        +0,00000e+000	        +8,15887e+001	        +2,07758e+001	        +2,58860e+002	        +0,00000e+000	        +2,82272e+001	        +2,13526e+001	        +9,03937e+002	        +2,50000e+000	        +2,50031e+000	        +2,49969e+000	        +2,50092e+000	        +1,28906e+001	        +2,58789e-002	        +4,96000e+001	        +2,63900e+001
  17:10:00	13/10/2008	 403463400	   17:11:06	 13/10/2008	     0	        +0,00000e+000	        +8,34961e+001	        +2,04706e+001	        +3,21746e+002	        +0,00000e+000	        +2,01623e+001	        +2,13441e+001	        +9,04046e+002	        +2,50061e+000	        +2,50061e+000	        +2,49969e+000	        +2,50122e+000	        +1,28632e+001	        +2,19116e-002	        +4,96000e+001	        +2,59200e+001
