Hr-Leitura	Dt-Leitura	Segundos96	Hr-Recepcao	Dt-Recepcao	Resets	      VAL-ChuvaAc[mm]	      MED-UmidAr[%UR]	       MED-TempAr[oC]	  MED-DirVento[graus]	    MED-VelVento[m/s]	   MED-RadSolar[W/m2]	     MED-TempSolo[oC]	     MED-PresAtm[hPa]	     VAL-TensaoRef[V]	     MED-TensaoRef[V]	     MIN-TensaoRef[V]	     MAX-TensaoRef[V]	     VAL-TensaoBat[V]	      VAL-CorCarga[A]	     VAL-UmidInt[%UR]	      VAL-TempInt[oC]
  00:00:00	01/02/2010	 444528000	   01:13:14	 01/02/2010	     0	        +1,07650e+003	        +1,00105e+002	        +1,78766e+001	        +2,85183e+002	        +0,00000e+000	        +0,00000e+000	        -1,73031e+001	        +9,05218e+002	        +2,50153e+000	        +2,50061e+000	        +2,49969e+000	        +2,50153e+000	        +1,26471e+001	        -1,40991e-002	        +6,42000e+001	        +2,04000e+001
  00:10:00	01/02/2010	 444528600	   01:13:14	 01/02/2010	     0	        +1,07650e+003	        +9,99756e+001	        +1,79681e+001	        +1,44580e+001	        +0,00000e+000	        +0,00000e+000	        -1,73116e+001	        +9,05182e+002	        +2,50092e+000	        +2,50031e+000	        +2,49969e+000	        +2,50153e+000	        +1,26453e+001	        -1,40991e-002	        +6,43000e+001	        +2,03300e+001
  00:20:00	01/02/2010	 444529200	   01:23:14	 01/02/2010	     0	        +1,07650e+003	        +1,00105e+002	        +1,78156e+001	        +2,67825e+002	        +0,00000e+000	        +0,00000e+000	        -1,73200e+001	        +9,05182e+002	        +2,49969e+000	        +2,50031e+000	        +2,49969e+000	        +2,50092e+000	        +1,26306e+001	        -1,40991e-002	        +6,43000e+001	        +2,02900e+001
  00:30:00	01/02/2010	 444529800	   01:33:14	 01/02/2010	     0	        +1,07650e+003	        +1,00105e+002	        +1,78156e+001	        +1,76440e+001	        +0,00000e+000	        +0,00000e+000	        -1,73285e+001	        +9,05108e+002	        +2,49969e+000	        +2,50031e+000	        +2,49969e+000	        +2,50122e+000	        +1,26453e+001	        -1,40991e-002	        +6,42000e+001	        +2,02000e+001
  00:40:00	01/02/2010	 444530400	   01:43:14	 01/02/2010	     0	        +1,07650e+003	        +1,00098e+002	        +1,76324e+001	        +2,86523e+002	        +0,00000e+000	        +0,00000e+000	        -1,73285e+001	        +9,04999e+002	        +2,49969e+000	        +2,50031e+000	        +2,49908e+000	        +2,50153e+000	        +1,26343e+001	        -1,37939e-002	        +6,43000e+001	        +2,01400e+001
  00:50:00	01/02/2010	 444531000	   01:53:14	 01/02/2010	     0	        +1,07650e+003	        +1,00113e+002	        +1,75256e+001	        +2,78064e+002	        +0,00000e+000	        +0,00000e+000	        -1,73285e+001	        +9,04889e+002	        +2,49969e+000	        +2,50092e+000	        +2,49969e+000	        +2,50214e+000	        +1,26306e+001	        -1,34888e-002	        +6,43000e+001	        +2,00800e+001
  01:00:00	01/02/2010	 444531600	   02:03:14	 01/02/2010	     0	        +1,07650e+003	        +1,00098e+002	        +1,74188e+001	        +2,76833e+002	        +0,00000e+000	        +0,00000e+000	        -1,73285e+001	        +9,04925e+002	        +2,50031e+000	        +2,50061e+000	        +2,49969e+000	        +2,50122e+000	        +1,26270e+001	        -1,40991e-002	        +6,43000e+001	        +1,99900e+001
  01:10:00	01/02/2010	 444532200	   02:13:14	 01/02/2010	     0	        +1,07650e+003	        +1,00105e+002	        +1,73807e+001	        +2,95422e+002	        +0,00000e+000	        +0,00000e+000	        -1,73285e+001	        +9,04889e+002	        +2,49969e+000	        +2,50031e+000	        +2,49969e+000	        +2,50153e+000	        +1,26306e+001	        -1,40991e-002	        +6,42000e+001	        +1,99000e+001
  01:20:00	01/02/2010	 444532800	   02:23:14	 01/02/2010	     0	        +1,07650e+003	        +1,00105e+002	        +1,74570e+001	        +3,27568e+002	        +0,00000e+000	        +0,00000e+000	        -1,73370e+001	        +9,04889e+002	        +2,49969e+000	        +2,50031e+000	        +2,49969e+000	        +2,50183e+000	        +1,26196e+001	        -1,34888e-002	        +6,42000e+001	        +1,98200e+001
  01:30:00	01/02/2010	 444533400	   02:33:14	 01/02/2010	     0	        +1,07650e+003	        +1,00098e+002	        +1,74875e+001	        +2,85205e+001	        +0,00000e+000	        +0,00000e+000	        -1,73370e+001	        +9,04815e+002	        +2,49969e+000	        +2,50031e+000	        +2,49969e+000	        +2,50153e+000	        +1,26141e+001	        -1,40991e-002	        +6,42000e+001	        +1,97600e+001
