Hr-Leitura	Dt-Leitura	Segundos96	Hr-Recepcao	Dt-Recepcao	Resets	      VAL-ChuvaAc[mm]	      MED-UmidAr[%UR]	       MED-TempAr[oC]	  MED-DirVento[graus]	    MED-VelVento[m/s]	   MED-RadSolar[W/m2]	     MED-TempSolo[oC]	     MED-PresAtm[hPa]	     VAL-TensaoRef[V]	     MED-TensaoRef[V]	     MIN-TensaoRef[V]	     MAX-TensaoRef[V]	     VAL-TensaoBat[V]	      VAL-CorCarga[A]	     VAL-UmidInt[%UR]	      VAL-TempInt[oC]
  00:00:00	01/01/2010	 441849600	   18:53:00	 04/01/2010	     0	        +1,00025e+003	        +1,00105e+002	        +1,93643e+001	        +3,53826e+002	        +7,98900e-001	        +0,00000e+000	        -1,73878e+001	        +8,98663e+002	        +2,50061e+000	        +2,50061e+000	        +2,49969e+000	        +2,50122e+000	        +1,25427e+001	        -1,47095e-002	        +7,66000e+001	        +2,18700e+001
  00:10:00	01/01/2010	 441850200	   18:53:00	 04/01/2010	     0	        +1,00025e+003	        +1,00105e+002	        +1,94254e+001	        +2,17771e+002	        +7,98900e-001	        +0,00000e+000	        -1,73878e+001	        +8,98626e+002	        +2,50092e+000	        +2,50061e+000	        +2,49969e+000	        +2,50153e+000	        +1,25354e+001	        -1,44043e-002	        +7,66000e+001	        +2,18200e+001
  00:20:00	01/01/2010	 441850800	   18:53:00	 04/01/2010	     0	        +1,00075e+003	        +1,00098e+002	        +1,94330e+001	        +2,33789e+002	        +7,98900e-001	        +0,00000e+000	        -1,73963e+001	        +8,98517e+002	        +2,50031e+000	        +2,50061e+000	        +2,50031e+000	        +2,50122e+000	        +1,25354e+001	        -1,34888e-002	        +7,66000e+001	        +2,17800e+001
  00:30:00	01/01/2010	 441851400	   18:53:00	 04/01/2010	     0	        +1,00075e+003	        +1,00105e+002	        +1,93033e+001	        +2,24055e+002	        +1,59780e+000	        +0,00000e+000	        -1,73878e+001	        +8,98553e+002	        +2,50031e+000	        +2,50061e+000	        +2,50031e+000	        +2,50122e+000	        +1,25262e+001	        -1,40991e-002	        +7,66000e+001	        +2,17400e+001
  00:40:00	01/01/2010	 441852000	   18:53:00	 04/01/2010	     0	        +1,00075e+003	        +1,00105e+002	        +1,92499e+001	        +2,58552e+002	        +7,98900e-001	        +0,00000e+000	        -1,73878e+001	        +8,98626e+002	        +2,50092e+000	        +2,50061e+000	        +2,50000e+000	        +2,50092e+000	        +1,25208e+001	        -1,37939e-002	        +7,67000e+001	        +2,17000e+001
  00:50:00	01/01/2010	 441852600	   18:53:00	 04/01/2010	     0	        +1,00075e+003	        +1,00105e+002	        +1,92651e+001	        +1,17334e+001	        +0,00000e+000	        +0,00000e+000	        -1,73963e+001	        +8,98480e+002	        +2,50092e+000	        +2,50031e+000	        +2,50000e+000	        +2,50122e+000	        +1,25134e+001	        -1,37939e-002	        +7,67000e+001	        +2,16600e+001
  01:00:00	01/01/2010	 441853200	   18:53:00	 04/01/2010	     0	        +1,00075e+003	        +1,00105e+002	        +1,90897e+001	        +2,35217e+002	        +7,98900e-001	        +0,00000e+000	        -1,73963e+001	        +8,98443e+002	        +2,50122e+000	        +2,50031e+000	        +2,49969e+000	        +2,50122e+000	        +1,25153e+001	        -1,34888e-002	        +7,67000e+001	        +2,16000e+001
  01:10:00	01/01/2010	 441853800	   18:53:00	 04/01/2010	     0	        +1,00075e+003	        +1,00105e+002	        +1,87692e+001	        +6,79395e+001	        +7,98900e-001	        +0,00000e+000	        -1,73878e+001	        +8,98443e+002	        +2,50061e+000	        +2,50061e+000	        +2,50000e+000	        +2,50122e+000	        +1,25134e+001	        -1,37939e-002	        +7,67000e+001	        +2,15300e+001
  01:20:00	01/01/2010	 441854400	   18:53:00	 04/01/2010	     0	        +1,00075e+003	        +1,00098e+002	        +1,87540e+001	        +1,35417e+002	        +0,00000e+000	        +0,00000e+000	        -1,73963e+001	        +8,98407e+002	        +2,50092e+000	        +2,50031e+000	        +2,50000e+000	        +2,50122e+000	        +1,25061e+001	        -1,37939e-002	        +7,67000e+001	        +2,14400e+001
  01:30:00	01/01/2010	 441855000	   18:53:00	 04/01/2010	     0	        +1,00075e+003	        +1,00098e+002	        +1,86700e+001	        +1,02700e+002	        +0,00000e+000	        +0,00000e+000	        -1,73963e+001	        +8,98297e+002	        +2,50092e+000	        +2,50061e+000	        +2,49969e+000	        +2,50153e+000	        +1,25006e+001	        -1,40991e-002	        +7,66000e+001	        +2,13600e+001
