Hr-Leitura	Dt-Leitura	Segundos96	Hr-Recepcao	Dt-Recepcao	Resets	      VAL-ChuvaAc[mm]	      MED-UmidAr[%UR]	       MED-TempAr[oC]	  MED-DirVento[graus]	    MED-VelVento[m/s]	   MED-RadSolar[W/m2]	     MED-TempSolo[oC]	     MED-PresAtm[hPa]	     VAL-TensaoRef[V]	     MED-TensaoRef[V]	     MIN-TensaoRef[V]	     MAX-TensaoRef[V]	     VAL-TensaoBat[V]	      VAL-CorCarga[A]	     VAL-UmidInt[%UR]	      VAL-TempInt[oC]
  06:20:00	01/08/2013	 554883600	   09:36:45	 25/09/2013	   122	        +6.89806e-307	        +1.89339e-302	        +1.11103e-302	        +2.37201e-302	        +6.89806e-307	        +1.08928e-304	        +9.40895e-303	        +5.86077e-303	        +1.38552e-302	        +1.38602e-302	        +1.38552e-302	        +1.38636e-302	        +3.71247e-302	        +8.96416e-303	        +1.16763e-303	        +8.00693e-303
  06:30:00	01/08/2013	 554884200	   09:36:45	 25/09/2013	   122	        +6.89806e-307	        +1.81999e-302	        +1.12490e-302	        +9.18571e-303	        +6.89806e-307	        +1.35987e-304	        +7.73126e-303	        +5.86077e-303	        +1.38670e-302	        +1.38619e-302	        +1.38569e-302	        +1.38670e-302	        +3.76117e-302	        +9.09776e-303	        +1.18454e-303	        +8.14561e-303
  06:40:00	01/08/2013	 554884800	   09:36:45	 25/09/2013	   122	        +6.89806e-307	        +1.79750e-302	        +1.13572e-302	        +1.01193e-302	        +6.89806e-307	        +1.61356e-304	        +1.73194e-304	        +5.86077e-303	        +1.38569e-302	        +1.38586e-302	        +1.38552e-302	        +1.38636e-302	        +3.79009e-302	        +9.27027e-303	        +1.20315e-303	        +8.30458e-303
  06:50:00	01/08/2013	 554885400	   09:36:45	 25/09/2013	   122	        +6.89806e-307	        +1.71158e-302	        +1.15280e-302	        +1.66068e-302	        +6.89806e-307	        +1.88415e-304	        +2.30696e-304	        +5.86077e-303	        +1.38586e-302	        +1.38602e-302	        +1.38569e-302	        +1.38670e-302	        +3.81749e-302	        +9.45123e-303	        +1.20484e-303	        +8.47032e-303
  07:00:00	01/08/2013	 554886000	   09:36:45	 25/09/2013	   122	        +6.89806e-307	        +1.67522e-302	        +1.16819e-302	        +1.66423e-302	        +6.89806e-307	        +2.08710e-304	        +3.74450e-304	        +5.86584e-303	        +1.38670e-302	        +1.38619e-302	        +1.38552e-302	        +1.38670e-302	        +3.82561e-302	        +9.60682e-303	        +1.20315e-303	        +8.63268e-303
  07:10:00	01/08/2013	 554886600	   09:36:45	 25/09/2013	   122	        +6.89806e-307	        +1.66457e-302	        +1.16972e-302	        +3.68755e-303	        +6.89806e-307	        +2.39152e-304	        +4.23495e-304	        +5.86584e-303	        +1.38619e-302	        +1.38586e-302	        +1.38535e-302	        +1.38636e-302	        +3.83829e-302	        +9.77256e-303	        +1.20146e-303	        +8.78827e-303
  07:20:00	01/08/2013	 554887200	   09:36:45	 25/09/2013	   122	        +6.89806e-307	        +1.52081e-302	        +1.19847e-302	        +8.39422e-303	        +6.89806e-307	        +2.64520e-304	        +3.97168e-303	        +5.86584e-303	        +1.38602e-302	        +1.38602e-302	        +1.38569e-302	        +1.38636e-302	        +3.87178e-302	        +9.91970e-303	        +1.19638e-303	        +8.95232e-303
  07:30:00	01/08/2013	 554887800	   09:36:45	 25/09/2013	   122	        +6.89806e-307	        +1.61113e-302	        +1.19745e-302	        +2.09329e-302	        +6.89806e-307	        +2.88197e-304	        +1.86103e-303	        +5.86584e-303	        +1.38586e-302	        +1.38586e-302	        +1.38552e-302	        +1.38619e-302	        +3.93571e-302	        +1.00753e-302	        +1.19131e-303	        +9.11637e-303
  07:40:00	01/08/2013	 554888400	   09:36:45	 25/09/2013	   122	        +6.89806e-307	        +1.68486e-302	        +1.19255e-302	        +1.76181e-302	        +6.89806e-307	        +3.13566e-304	        +3.73998e-303	        +5.86922e-303	        +1.38535e-302	        +1.38586e-302	        +1.38535e-302	        +1.38636e-302	        +3.98543e-302	        +1.01260e-302	        +1.18793e-303	        +9.27196e-303
  07:50:00	01/08/2013	 554889000	   09:36:45	 25/09/2013	   122	        +6.89806e-307	        +1.60352e-302	        +1.19999e-302	        +6.89072e-303	        +6.89806e-307	        +3.38934e-304	        +3.71067e-304	        +5.87092e-303	        +1.38602e-302	        +1.38602e-302	        +1.38569e-302	        +1.38670e-302	        +3.97883e-302	        +1.01193e-302	        +1.18116e-303	        +9.44108e-303
  08:00:00	01/08/2013	 554889600	   09:36:45	 25/09/2013	   122	        +6.89806e-307	        +1.50830e-302	        +1.23973e-302	        +2.04780e-302	        +6.89806e-307	        +3.60920e-304	        +1.29994e-302	        +5.87430e-303	        +1.38586e-302	        +1.38602e-302	        +1.38552e-302	        +1.38670e-302	        +3.97427e-302	        +1.00973e-302	        +1.17271e-303	        +9.60851e-303
  08:10:00	01/08/2013	 554890200	   09:36:45	 25/09/2013	   122	        +6.89806e-307	        +1.56732e-302	        +1.22045e-302	        +1.70753e-302	        +6.89806e-307	        +3.89671e-304	        +1.75674e-302	        +5.87261e-303	        +1.38619e-302	        +1.38586e-302	        +1.38535e-302	        +1.38619e-302	        +3.96970e-302	        +1.00482e-302	        +1.16594e-303	        +9.77594e-303
  08:20:00	01/08/2013	 554890800	   09:36:45	 25/09/2013	   122	        +6.89806e-307	        +1.49122e-302	        +1.25377e-302	        +1.90675e-302	        +6.89806e-307	        +4.15039e-304	        +1.81356e-302	        +5.87430e-303	        +1.38670e-302	        +1.38602e-302	        +1.38552e-302	        +1.38670e-302	        +3.96108e-302	        +9.99919e-303	        +1.15748e-303	        +9.93154e-303
  08:30:00	01/08/2013	 554891400	   09:36:45	 25/09/2013	   122	        +6.89806e-307	        +1.53637e-302	        +1.25106e-302	        +1.04693e-302	        +6.89806e-307	        +4.37025e-304	        +2.02683e-302	        +5.87599e-303	        +1.38569e-302	        +1.38586e-302	        +1.38569e-302	        +1.38636e-302	        +3.96006e-302	        +1.00499e-302	        +1.14903e-303	        +1.00753e-302
