Hr-Leitura	Dt-Leitura	Segundos96	Hr-Recepcao	Dt-Recepcao	Resets	      VAL-ChuvaAc[mm]	      MED-UmidAr[%UR]	       MED-TempAr[oC]	  MED-DirVento[graus]	    MED-VelVento[m/s]	   MED-RadSolar[W/m2]	     MED-TempSolo[oC]	     MED-PresAtm[hPa]	     VAL-TensaoRef[V]	     MED-TensaoRef[V]	     MIN-TensaoRef[V]	     MAX-TensaoRef[V]	     VAL-TensaoBat[V]	      VAL-CorCarga[A]	     VAL-UmidInt[%UR]	      VAL-TempInt[oC]
  00:00:00	01/08/2021	 807321600	   22:34:10	 31/07/2021	   122	        +2,80000e+001	        +1,00105e+002	        +9,66736e+000	        +1,45679e+001	        +0,00000e+000	        +9,58852e+000	        -1,77439e+001	        +9,27740e+002	        +2,50122e+000	        +2,50153e+000	        +2,50031e+000	        +2,50305e+000	        +1,16107e+001	        +3,40845e+000	        +5,47000e+001	        +1,29700e+001
  00:10:00	01/08/2021	 807322200	   22:44:01	 31/07/2021	   122	        +2,80000e+001	        +1,00098e+002	        +9,40796e+000	        +1,87207e+001	        +7,98900e-001	        +9,58852e+000	        -1,77354e+001	        +9,27777e+002	        +2,50183e+000	        +2,50153e+000	        +2,50031e+000	        +2,50244e+000	        +1,16107e+001	        +3,40845e+000	        +5,47000e+001	        +1,27000e+001
  00:20:00	01/08/2021	 807322800	   22:54:00	 31/07/2021	   122	        +2,80000e+001	        +1,00105e+002	        +9,15619e+000	        +1,57764e+001	        +7,98900e-001	        +9,58852e+000	        -1,77439e+001	        +9,27777e+002	        +2,50122e+000	        +2,50183e+000	        +2,50031e+000	        +2,50244e+000	        +1,16089e+001	        +3,40540e+000	        +5,47000e+001	        +1,24300e+001
  00:30:00	01/08/2021	 807323400	   23:04:01	 31/07/2021	   122	        +2,80000e+001	        +1,00113e+002	        +8,95782e+000	        +1,21729e+001	        +7,98900e-001	        +9,58852e+000	        -1,77439e+001	        +9,27850e+002	        +2,50153e+000	        +2,50153e+000	        +2,50061e+000	        +2,50244e+000	        +1,16052e+001	        +3,40540e+000	        +5,47000e+001	        +1,21500e+001
  00:40:00	01/08/2021	 807324000	   23:14:01	 31/07/2021	   122	        +2,80000e+001	        +1,00105e+002	        +8,73657e+000	        +1,74243e+001	        +0,00000e+000	        +1,15062e+001	        -1,77439e+001	        +9,27887e+002	        +2,50031e+000	        +2,50183e+000	        +2,50031e+000	        +2,50244e+000	        +1,16107e+001	        +3,40448e+000	        +5,47000e+001	        +1,18700e+001
  00:50:00	01/08/2021	 807324600	   23:24:01	 31/07/2021	   122	        +2,80000e+001	        +1,00098e+002	        +8,52295e+000	        +1,65234e+001	        +7,98900e-001	        +9,58852e+000	        -1,77439e+001	        +9,27923e+002	        +2,50183e+000	        +2,50183e+000	        +2,50092e+000	        +2,50244e+000	        +1,16162e+001	        +3,40601e+000	        +5,47000e+001	        +1,16100e+001
  01:00:00	01/08/2021	 807325200	   23:34:01	 31/07/2021	   122	        +2,80000e+001	        +1,00105e+002	        +8,41614e+000	        +1,64355e+001	        +0,00000e+000	        +9,58852e+000	        -1,77439e+001	        +9,27704e+002	        +2,50214e+000	        +2,50153e+000	        +2,50031e+000	        +2,50214e+000	        +1,16162e+001	        +3,40601e+000	        +5,47000e+001	        +1,13600e+001
  01:10:00	01/08/2021	 807325800	   23:44:01	 31/07/2021	   122	        +2,80000e+001	        +1,00105e+002	        +8,23303e+000	        +1,96436e+001	        +0,00000e+000	        +9,58852e+000	        -1,77439e+001	        +9,27630e+002	        +2,50244e+000	        +2,50153e+000	        +2,50092e+000	        +2,50244e+000	        +1,16107e+001	        +3,40631e+000	        +5,47000e+001	        +1,11000e+001
  01:20:00	01/08/2021	 807326400	   23:54:00	 31/07/2021	   122	        +2,80000e+001	        +1,00105e+002	        +8,18726e+000	        +2,06982e+001	        +0,00000e+000	        +9,58852e+000	        -1,77354e+001	        +9,27594e+002	        +2,50092e+000	        +2,50122e+000	        +2,50061e+000	        +2,50244e+000	        +1,16144e+001	        +3,40570e+000	        +5,48000e+001	        +1,08400e+001
  01:30:00	01/08/2021	 807327000	   00:04:01	 01/08/2021	   122	        +2,80000e+001	        +1,00105e+002	        +7,96600e+000	        +1,74243e+001	        +0,00000e+000	        +1,15062e+001	        -1,77439e+001	        +9,27594e+002	        +2,50122e+000	        +2,50153e+000	        +2,50061e+000	        +2,50244e+000	        +1,16144e+001	        +3,40479e+000	        +5,48000e+001	        +1,06600e+001
  01:40:00	01/08/2021	 807327600	   00:24:01	 01/08/2021	   122	        +2,80000e+001	        +1,00105e+002	        +7,92023e+000	        +1,68091e+001	        +0,00000e+000	        +9,58852e+000	        -1,77439e+001	        +9,27667e+002	        +2,50122e+000	        +2,50153e+000	        +2,50092e+000	        +2,50214e+000	        +1,16144e+001	        +3,40631e+000	        +5,48000e+001	        +1,04500e+001
  01:50:00	01/08/2021	 807328200	   00:24:01	 01/08/2021	   122	        +2,80000e+001	        +1,00105e+002	        +7,70660e+000	        +1,46558e+001	        +0,00000e+000	        +1,15062e+001	        -1,77524e+001	        +9,27521e+002	        +2,50031e+000	        +2,50122e+000	        +2,50000e+000	        +2,50214e+000	        +1,16107e+001	        +3,40540e+000	        +5,49000e+001	        +1,03000e+001
  02:00:00	01/08/2021	 807328800	   00:34:00	 01/08/2021	   122	        +2,80000e+001	        +1,00113e+002	        +7,57690e+000	        +1,36230e+001	        +0,00000e+000	        +9,58852e+000	        -1,77354e+001	        +9,27411e+002	        +2,50183e+000	        +2,50153e+000	        +2,50122e+000	        +2,50244e+000	        +1,16125e+001	        +3,40662e+000	        +5,49000e+001	        +1,01000e+001
  02:10:00	01/08/2021	 807329400	   00:44:01	 01/08/2021	   122	        +2,80000e+001	        +1,00098e+002	        +7,56927e+000	        +1,42603e+001	        +0,00000e+000	        +1,15062e+001	        -1,77354e+001	        +9,27374e+002	        +2,50183e+000	        +2,50183e+000	        +2,50153e+000	        +2,50244e+000	        +1,16162e+001	        +3,40387e+000	        +5,49000e+001	        +9,92000e+000
  02:20:00	01/08/2021	 807330000	   00:54:01	 01/08/2021	   122	        +2,80000e+001	        +1,00098e+002	        +7,43195e+000	        +1,73804e+001	        +0,00000e+000	        +1,15062e+001	        -1,77439e+001	        +9,27374e+002	        +2,50244e+000	        +2,50122e+000	        +2,50000e+000	        +2,50244e+000	        +1,16144e+001	        +3,40479e+000	        +5,50000e+001	        +9,82000e+000
  02:30:00	01/08/2021	 807330600	   01:04:01	 01/08/2021	   122	        +2,80000e+001	        +1,00105e+002	        +7,24884e+000	        +1,84131e+001	        +0,00000e+000	        +1,15062e+001	        -1,77439e+001	        +9,27337e+002	        +2,50153e+000	        +2,50183e+000	        +2,50092e+000	        +2,50244e+000	        +1,16089e+001	        +3,40417e+000	        +5,50000e+001	        +9,66000e+000
  02:40:00	01/08/2021	 807331200	   01:14:01	 01/08/2021	   122	        +2,80000e+001	        +1,00105e+002	        +7,22595e+000	        +1,84351e+001	        +0,00000e+000	        +9,58852e+000	        -1,77439e+001	        +9,27301e+002	        +2,50122e+000	        +2,50122e+000	        +2,50061e+000	        +2,50214e+000	        +1,16144e+001	        +3,40295e+000	        +5,50000e+001	        +9,56000e+000
  02:50:00	01/08/2021	 807331800	   01:24:02	 01/08/2021	   122	        +2,80000e+001	        +1,00105e+002	        +7,16492e+000	        +1,86987e+001	        +7,98900e-001	        +1,15062e+001	        -1,77354e+001	        +9,27337e+002	        +2,50214e+000	        +2,50153e+000	        +2,50031e+000	        +2,50305e+000	        +1,16199e+001	        +3,40356e+000	        +5,50000e+001	        +9,46000e+000
  03:00:00	01/08/2021	 807332400	   01:34:01	 01/08/2021	   122	        +2,80000e+001	        +1,00105e+002	        +7,02759e+000	        +1,82813e+001	        +0,00000e+000	        +1,15062e+001	        -1,77439e+001	        +9,27301e+002	        +2,50153e+000	        +2,50183e+000	        +2,50153e+000	        +2,50244e+000	        +1,16144e+001	        +3,40295e+000	        +5,50000e+001	        +9,30000e+000
  03:10:00	01/08/2021	 807333000	   01:44:01	 01/08/2021	   122	        +2,80000e+001	        +1,00105e+002	        +6,88263e+000	        +1,86987e+001	        +0,00000e+000	        +1,15062e+001	        -1,77354e+001	        +9,27154e+002	        +2,50092e+000	        +2,50153e+000	        +2,50000e+000	        +2,50244e+000	        +1,16125e+001	        +3,40265e+000	        +5,51000e+001	        +9,15000e+000
  03:20:00	01/08/2021	 807333600	   01:54:01	 01/08/2021	   122	        +2,80000e+001	        +1,00098e+002	        +6,73767e+000	        +1,75122e+001	        +0,00000e+000	        +1,15062e+001	        -1,77354e+001	        +9,27264e+002	        +2,50153e+000	        +2,50183e+000	        +2,50122e+000	        +2,50275e+000	        +1,16162e+001	        +3,40295e+000	        +5,50000e+001	        +9,01000e+000
  03:30:00	01/08/2021	 807334200	   02:04:01	 01/08/2021	   122	        +2,80000e+001	        +1,00105e+002	        +6,56982e+000	        +1,94238e+001	        +0,00000e+000	        +1,34239e+001	        -1,77439e+001	        +9,27118e+002	        +2,50244e+000	        +2,50153e+000	        +2,50092e+000	        +2,50244e+000	        +1,16180e+001	        +3,40326e+000	        +5,51000e+001	        +8,82000e+000
  03:40:00	01/08/2021	 807334800	   02:14:01	 01/08/2021	   122	        +2,80000e+001	        +1,00105e+002	        +6,68427e+000	        +2,06104e+001	        +0,00000e+000	        +1,15062e+001	        -1,77439e+001	        +9,27118e+002	        +2,50214e+000	        +2,50153e+000	        +2,50092e+000	        +2,50244e+000	        +1,16107e+001	        +3,40265e+000	        +5,51000e+001	        +8,74000e+000
  03:50:00	01/08/2021	 807335400	   02:24:01	 01/08/2021	   122	        +2,80000e+001	        +1,00105e+002	        +6,50116e+000	        +1,96875e+001	        +0,00000e+000	        +1,15062e+001	        -1,77439e+001	        +9,27008e+002	        +2,50153e+000	        +2,50183e+000	        +2,50153e+000	        +2,50275e+000	        +1,16180e+001	        +3,40265e+000	        +5,51000e+001	        +8,68000e+000
  04:00:00	01/08/2021	 807336000	   02:34:01	 01/08/2021	   122	        +2,80000e+001	        +1,00098e+002	        +6,36383e+000	        +1,79297e+001	        +0,00000e+000	        +1,15062e+001	        -1,77439e+001	        +9,26861e+002	        +2,50214e+000	        +2,50153e+000	        +2,50031e+000	        +2,50244e+000	        +1,16162e+001	        +3,40234e+000	        +5,51000e+001	        +8,60000e+000
  04:10:00	01/08/2021	 807336600	   02:44:01	 01/08/2021	   122	        +2,80000e+001	        +1,00098e+002	        +6,34857e+000	        +1,87427e+001	        +0,00000e+000	        +1,34239e+001	        -1,77354e+001	        +9,26788e+002	        +2,50122e+000	        +2,50153e+000	        +2,50122e+000	        +2,50214e+000	        +1,16144e+001	        +3,40143e+000	        +5,51000e+001	        +8,50000e+000
  04:20:00	01/08/2021	 807337200	   02:54:01	 01/08/2021	   122	        +2,80000e+001	        +1,00098e+002	        +6,21124e+000	        +1,84790e+001	        +0,00000e+000	        +1,15062e+001	        -1,77439e+001	        +9,26751e+002	        +2,50183e+000	        +2,50153e+000	        +2,50031e+000	        +2,50244e+000	        +1,16107e+001	        +3,40204e+000	        +5,51000e+001	        +8,40000e+000
  04:30:00	01/08/2021	 807337800	   03:04:01	 01/08/2021	   122	        +2,80000e+001	        +1,00105e+002	        +6,21887e+000	        +2,03027e+001	        +0,00000e+000	        +1,15062e+001	        -1,77439e+001	        +9,26422e+002	        +2,50183e+000	        +2,50153e+000	        +2,50061e+000	        +2,50275e+000	        +1,16052e+001	        +3,40021e+000	        +5,51000e+001	        +8,30000e+000
  04:40:00	01/08/2021	 807338400	   03:14:01	 01/08/2021	   122	        +2,80000e+001	        +1,00090e+002	        +6,15021e+000	        +2,27856e+001	        +0,00000e+000	        +9,58852e+000	        -1,77439e+001	        +9,26239e+002	        +2,50183e+000	        +2,50183e+000	        +2,50153e+000	        +2,50244e+000	        +1,16107e+001	        +3,40234e+000	        +5,51000e+001	        +8,16000e+000
  04:50:00	01/08/2021	 807339000	   03:24:01	 01/08/2021	   122	        +2,80000e+001	        +1,00105e+002	        +6,01288e+000	        +2,33789e+001	        +0,00000e+000	        +1,34239e+001	        -1,77439e+001	        +9,26166e+002	        +2,50122e+000	        +2,50122e+000	        +2,50092e+000	        +2,50214e+000	        +1,16107e+001	        +3,40082e+000	        +5,51000e+001	        +8,02000e+000
  05:00:00	01/08/2021	 807339600	   03:34:01	 01/08/2021	   122	        +2,80000e+001	        +1,00098e+002	        +5,95184e+000	        +2,25220e+001	        +0,00000e+000	        +1,15062e+001	        -1,77439e+001	        +9,26166e+002	        +2,50214e+000	        +2,50183e+000	        +2,50153e+000	        +2,50244e+000	        +1,16089e+001	        +3,40143e+000	        +5,52000e+001	        +7,96000e+000
