Hr-Leitura	Dt-Leitura	Segundos96	Hr-Recepcao	Dt-Recepcao	Resets	      VAL-ChuvaAc[mm]	      MED-UmidAr[%UR]	       MED-TempAr[oC]	  MED-DirVento[graus]	    MED-VelVento[m/s]	   MED-RadSolar[W/m2]	     MED-TempSolo[oC]	     MED-PresAtm[hPa]	     VAL-TensaoRef[V]	     MED-TensaoRef[V]	     MIN-TensaoRef[V]	     MAX-TensaoRef[V]	     VAL-TensaoBat[V]	      VAL-CorCarga[A]	     VAL-UmidInt[%UR]	      VAL-TempInt[oC]
  09:30:00	04/10/2016	 655119000	   09:29:08	 04/10/2016	     1	        +0,00000e+000	        +8,30460e+001	        +1,88531e+001	        +2,55564e+002	        +0,00000e+000	        +0,00000e+000	        +1,87670e+001	        +9,14776e+002	        +2,50183e+000	        +2,50122e+000	        +2,50000e+000	        +2,50214e+000	        +1,22644e+001	        -1,31836e-002	        +6,73000e+001	        +1,99200e+001
  09:40:00	04/10/2016	 655119600	   09:39:08	 04/10/2016	     1	        +0,00000e+000	        +8,33282e+001	        +1,88608e+001	        +9,96021e+001	        +0,00000e+000	        +0,00000e+000	        +7,50943e+000	        +9,14740e+002	        +2,50031e+000	        +2,50092e+000	        +2,50031e+000	        +2,50183e+000	        +1,21912e+001	        -1,31836e-002	        +6,84000e+001	        +2,05600e+001
  09:50:00	04/10/2016	 655120200	   09:49:08	 04/10/2016	     1	        +0,00000e+000	        +8,28857e+001	        +1,88989e+001	        +1,01030e+002	        +0,00000e+000	        +0,00000e+000	        +9,21333e+000	        +9,14703e+002	        +2,50092e+000	        +2,50122e+000	        +2,50061e+000	        +2,50214e+000	        +1,22021e+001	        -1,28784e-002	        +6,85000e+001	        +2,09000e+001
  10:00:00	04/10/2016	 655120800	   09:59:08	 04/10/2016	     1	        +0,00000e+000	        +8,25577e+001	        +1,89294e+001	        +1,01492e+002	        +0,00000e+000	        +0,00000e+000	        +1,01204e+001	        +9,14483e+002	        +2,50092e+000	        +2,50092e+000	        +2,50031e+000	        +2,50183e+000	        +1,22058e+001	        -1,28784e-002	        +6,84000e+001	        +2,10900e+001
  10:10:00	04/10/2016	 655121400	   10:09:08	 04/10/2016	     1	        +0,00000e+000	        +8,24051e+001	        +1,89447e+001	        +1,01558e+002	        +0,00000e+000	        +0,00000e+000	        +1,06544e+001	        +9,14483e+002	        +2,50153e+000	        +2,50092e+000	        +2,50000e+000	        +2,50214e+000	        +1,22058e+001	        -1,31836e-002	        +6,82000e+001	        +2,12000e+001
  10:20:00	04/10/2016	 655122000	   10:19:08	 04/10/2016	     1	        +0,00000e+000	        +8,21228e+001	        +1,89905e+001	        +1,46536e+002	        +0,00000e+000	        +1,91770e+000	        +1,80126e+001	        +9,14300e+002	        +2,50061e+000	        +2,50122e+000	        +2,50061e+000	        +2,50244e+000	        +1,22058e+001	        -1,37939e-002	        +6,80000e+001	        +2,14000e+001
  10:30:00	04/10/2016	 655122600	   10:29:08	 04/10/2016	     1	        +0,00000e+000	        +8,19626e+001	        +1,90515e+001	        +1,46140e+002	        +0,00000e+000	        +0,00000e+000	        +1,81058e+001	        +9,14264e+002	        +2,50092e+000	        +2,50122e+000	        +2,50031e+000	        +2,50214e+000	        +1,22113e+001	        -1,25732e-002	        +6,78000e+001	        +2,14800e+001
  11:10:00	07/10/2016	 655384200	   11:08:42	 07/10/2016	     4	        +0,00000e+000	        +5,97076e+001	        +2,20041e+001	        +2,87842e+002	        +1,59780e+000	        +0,00000e+000	        +2,01827e+001	        +9,09833e+002	        +2,50153e+000	        +2,50092e+000	        +2,50031e+000	        +2,50153e+000	        +1,34106e+001	        +3,26477e-001	        +5,84000e+001	        +2,46000e+001
  11:20:00	07/10/2016	 655384800	   11:18:42	 07/10/2016	     4	        +0,00000e+000	        +6,04477e+001	        +2,17905e+001	        +3,06255e+002	        +1,59780e+000	        +0,00000e+000	        +5,80585e+001	        +9,09942e+002	        +2,50092e+000	        +2,50061e+000	        +2,49969e+000	        +2,50153e+000	        +1,30499e+001	        +1,76331e-001	        +5,98000e+001	        +2,55400e+001
  11:30:00	07/10/2016	 655385400	   11:38:43	 07/10/2016	     5	        +0,00000e+000	        +3,99475e+001	        +5,12085e-001	        +2,15310e+002	        +7,98900e-001	        +0,00000e+000	        -1,60908e+001	        +9,10125e+002	        +2,50122e+000	        +2,50092e+000	        +2,50061e+000	        +2,50153e+000	        +1,29199e+001	        +1,57715e-001	        +5,66000e+001	        +2,59000e+001
  11:40:00	07/10/2016	 655386000	   11:38:43	 07/10/2016	     6	        +0,00000e+000	        +5,58929e+001	        +2,10352e+001	        +1,69585e+002	        +1,59780e+000	        +3,81623e+002	        -1,74726e+001	        +9,10089e+002	        +2,49969e+000	        +2,50061e+000	        +2,49969e+000	        +2,50183e+000	        +1,32001e+001	        +2,73987e-001	        +5,51000e+001	        +2,55800e+001
  11:50:00	07/10/2016	 655386600	   11:48:43	 07/10/2016	     6	        +0,00000e+000	        +5,43823e+001	        +2,10809e+001	        +2,53828e+002	        +3,19560e+000	        +4,08471e+002	        -1,74557e+001	        +9,10016e+002	        +2,50092e+000	        +2,50092e+000	        +2,49939e+000	        +2,50183e+000	        +1,33868e+001	        +3,61877e-001	        +5,60000e+001	        +2,59500e+001
  12:00:00	07/10/2016	 655387200	   11:58:43	 07/10/2016	     6	        +0,00000e+000	        +5,38559e+001	        +2,16302e+001	        +2,62419e+002	        +1,59780e+000	        +7,24892e+002	        -1,74218e+001	        +9,09906e+002	        +2,50000e+000	        +2,50061e+000	        +2,50000e+000	        +2,50153e+000	        +1,34546e+001	        +4,22607e-001	        +5,64000e+001	        +2,63000e+001
  12:10:00	07/10/2016	 655387800	   12:08:43	 07/10/2016	     6	        +0,00000e+000	        +5,36194e+001	        +2,13785e+001	        +2,52664e+002	        +1,59780e+000	        +1,27719e+003	        -1,48278e+001	        +9,09869e+002	        +2,50122e+000	        +2,50061e+000	        +2,49939e+000	        +2,50183e+000	        +1,41248e+001	        +6,89026e-001	        +5,66000e+001	        +2,67800e+001
  12:20:00	07/10/2016	 655388400	   12:18:43	 07/10/2016	     6	        +0,00000e+000	        +5,13840e+001	        +2,26068e+001	        +1,27463e+002	        +2,39670e+000	        +6,36677e+002	        -1,31239e+001	        +9,09686e+002	        +2,50214e+000	        +2,50092e+000	        +2,50031e+000	        +2,50214e+000	        +1,35590e+001	        +4,15588e-001	        +5,67000e+001	        +2,73200e+001
  12:30:00	07/10/2016	 655389000	   12:28:43	 07/10/2016	     6	        +0,00000e+000	        +5,85785e+001	        +2,16455e+001	        +2,46643e+002	        +2,39670e+000	        +1,22158e+003	        -7,60526e+000	        +9,09869e+002	        +2,50031e+000	        +2,50061e+000	        +2,50031e+000	        +2,50153e+000	        +1,41010e+001	        +6,95435e-001	        +5,68000e+001	        +2,79400e+001
  12:40:00	07/10/2016	 655389600	   12:38:43	 07/10/2016	     6	        +0,00000e+000	        +5,69382e+001	        +2,16608e+001	        +1,32275e+002	        +7,98900e-001	        +7,59410e+002	        -1,71420e+001	        +9,09869e+002	        +2,50153e+000	        +2,50092e+000	        +2,50031e+000	        +2,50214e+000	        +1,37183e+001	        +5,77332e-001	        +5,69000e+001	        +2,82700e+001
  12:50:00	07/10/2016	 655390200	   12:48:43	 07/10/2016	     6	        +0,00000e+000	        +5,72662e+001	        +2,19507e+001	        +2,57036e+002	        +3,19560e+000	        +9,47345e+002	        -1,02671e+001	        +9,09796e+002	        +2,50122e+000	        +2,50061e+000	        +2,50000e+000	        +2,50153e+000	        +1,40149e+001	        +6,76819e-001	        +5,67000e+001	        +2,88000e+001
  13:00:00	07/10/2016	 655390800	   12:58:43	 07/10/2016	     6	        +0,00000e+000	        +5,74265e+001	        +2,12030e+001	        +2,07576e+002	        +1,59780e+000	        +9,79946e+002	        -1,24626e+001	        +9,09869e+002	        +2,50000e+000	        +2,50061e+000	        +2,50000e+000	        +2,50153e+000	        +1,40369e+001	        +6,87500e-001	        +5,66000e+001	        +2,92900e+001
  13:10:00	07/10/2016	 655391400	   13:08:43	 07/10/2016	     6	        +0,00000e+000	        +5,82809e+001	        +2,06689e+001	        +2,44028e+002	        +2,39670e+000	        +1,03364e+003	        -1,04620e+001	        +9,09833e+002	        +2,50092e+000	        +2,50092e+000	        +2,50031e+000	        +2,50183e+000	        +1,40698e+001	        +7,11914e-001	        +5,64000e+001	        +2,96100e+001
  13:20:00	07/10/2016	 655392000	   13:18:43	 07/10/2016	     6	        +0,00000e+000	        +5,58777e+001	        +2,11191e+001	        +2,58135e+002	        +3,99450e+000	        +9,35839e+002	        +2,76171e+001	        +9,09723e+002	        +2,50092e+000	        +2,50061e+000	        +2,49969e+000	        +2,50183e+000	        +1,40387e+001	        +6,50269e-001	        +5,61000e+001	        +2,97700e+001
  13:30:00	07/10/2016	 655392600	   13:28:43	 07/10/2016	     6	        +0,00000e+000	        +5,57480e+001	        +2,20956e+001	        +2,93357e+002	        +7,98900e-001	        +9,12827e+002	        -1,27170e+001	        +9,09576e+002	        +2,50092e+000	        +2,50092e+000	        +2,50061e+000	        +2,50183e+000	        +1,40643e+001	        +6,37756e-001	        +5,59000e+001	        +3,01600e+001
  13:40:00	07/10/2016	 655393200	   13:38:43	 07/10/2016	     6	        +0,00000e+000	        +5,51682e+001	        +2,18515e+001	        +2,28252e+002	        +2,39670e+000	        +8,91732e+002	        -1,67690e+001	        +9,09649e+002	        +2,50092e+000	        +2,50061e+000	        +2,50000e+000	        +2,50153e+000	        +1,40552e+001	        +6,15784e-001	        +5,57000e+001	        +3,07500e+001
  13:50:00	07/10/2016	 655393800	   13:48:43	 07/10/2016	     6	        +0,00000e+000	        +5,24292e+001	        +2,23322e+001	        +1,80967e+002	        +7,98900e-001	        +8,05435e+002	        +2,02162e-001	        +9,09540e+002	        +2,50183e+000	        +2,50092e+000	        +2,50000e+000	        +2,50183e+000	        +1,40021e+001	        +5,66650e-001	        +5,57000e+001	        +3,13500e+001
  14:00:00	07/10/2016	 655394400	   13:58:43	 07/10/2016	     6	        +0,00000e+000	        +6,02722e+001	        +2,14243e+001	        +1,26694e+002	        +2,39670e+000	        +7,74752e+002	        -1,55229e+001	        +9,09576e+002	        +2,50122e+000	        +2,50061e+000	        +2,50000e+000	        +2,50122e+000	        +1,39966e+001	        +5,44983e-001	        +5,57000e+001	        +3,17600e+001
  14:10:00	07/10/2016	 655395000	   14:08:43	 07/10/2016	     6	        +0,00000e+000	        +5,95551e+001	        +2,17905e+001	        +2,00039e+002	        +3,19560e+000	        +6,88455e+002	        -7,79175e+000	        +9,09540e+002	        +2,50092e+000	        +2,50031e+000	        +2,49939e+000	        +2,50183e+000	        +1,39398e+001	        +5,24231e-001	        +5,55000e+001	        +3,21300e+001
  14:20:00	07/10/2016	 655395600	   14:18:43	 07/10/2016	     6	        +0,00000e+000	        +5,98907e+001	        +2,04706e+001	        +2,38403e+002	        +2,39670e+000	        +7,92011e+002	        -7,43572e+000	        +9,09613e+002	        +2,50092e+000	        +2,50061e+000	        +2,50000e+000	        +2,50122e+000	        +1,40277e+001	        +5,25757e-001	        +5,55000e+001	        +3,20200e+001
  14:30:00	07/10/2016	 655396200	   14:28:43	 07/10/2016	     6	        +0,00000e+000	        +5,35355e+001	        +2,19354e+001	        +2,47412e+002	        +3,99450e+000	        +7,01879e+002	        +2,67186e+001	        +9,09613e+002	        +2,50000e+000	        +2,50061e+000	        +2,49969e+000	        +2,50153e+000	        +1,39948e+001	        +4,81201e-001	        +5,49000e+001	        +3,20200e+001
  14:40:00	07/10/2016	 655396800	   14:38:43	 07/10/2016	     6	        +0,00000e+000	        +5,83725e+001	        +2,07529e+001	        +2,56355e+002	        +3,99450e+000	        +6,53937e+002	        +2,29039e+001	        +9,09503e+002	        +2,50122e+000	        +2,50061e+000	        +2,49969e+000	        +2,50122e+000	        +1,39783e+001	        +4,53125e-001	        +5,47000e+001	        +3,22500e+001
  14:50:00	07/10/2016	 655397400	   14:48:43	 07/10/2016	     6	        +0,00000e+000	        +5,59616e+001	        +2,09055e+001	        +1,97930e+002	        +2,39670e+000	        +6,25171e+002	        +4,04006e+001	        +9,09686e+002	        +2,50061e+000	        +2,50061e+000	        +2,50031e+000	        +2,50183e+000	        +1,39709e+001	        +4,29321e-001	        +5,45000e+001	        +3,22600e+001
  15:00:00	07/10/2016	 655398000	   14:58:43	 07/10/2016	     6	        +0,00000e+000	        +5,47638e+001	        +2,17523e+001	        +2,52312e+002	        +2,39670e+000	        +6,02159e+002	        +4,84539e+001	        +9,09833e+002	        +2,50092e+000	        +2,50061e+000	        +2,50031e+000	        +2,50153e+000	        +1,39636e+001	        +4,07349e-001	        +5,42000e+001	        +3,23700e+001
  15:10:00	07/10/2016	 655398600	   15:08:43	 07/10/2016	     6	        +0,00000e+000	        +5,69916e+001	        +2,13098e+001	        +2,53718e+002	        +1,59780e+000	        +5,69558e+002	        +2,97619e+001	        +9,09869e+002	        +2,50092e+000	        +2,50061e+000	        +2,50061e+000	        +2,50122e+000	        +1,39343e+001	        +3,82324e-001	        +5,41000e+001	        +3,25800e+001
  15:20:00	07/10/2016	 655399200	   15:18:43	 07/10/2016	     6	        +0,00000e+000	        +5,92804e+001	        +2,11572e+001	        +1,29705e+002	        +1,59780e+000	        +5,19698e+002	        +4,91490e+001	        +9,10016e+002	        +2,50092e+000	        +2,50061e+000	        +2,50000e+000	        +2,50153e+000	        +1,39050e+001	        +3,42957e-001	        +5,40000e+001	        +3,28500e+001
  15:30:00	07/10/2016	 655399800	   15:28:43	 07/10/2016	     6	        +0,00000e+000	        +5,92194e+001	        +2,09741e+001	        +2,14431e+002	        +2,39670e+000	        +4,89014e+002	        +6,36279e+001	        +9,10199e+002	        +2,49969e+000	        +2,50031e+000	        +2,49969e+000	        +2,50122e+000	        +1,38867e+001	        +3,16711e-001	        +5,39000e+001	        +3,31500e+001
  15:40:00	07/10/2016	 655400400	   15:38:43	 07/10/2016	     6	        +0,00000e+000	        +6,28662e+001	        +2,03485e+001	        +1,49326e+002	        +2,39670e+000	        +4,54496e+002	        +3,98666e+001	        +9,10455e+002	        +2,50122e+000	        +2,50031e+000	        +2,49908e+000	        +2,50122e+000	        +1,38684e+001	        +2,88635e-001	        +5,37000e+001	        +3,32100e+001
  15:50:00	07/10/2016	 655401000	   15:48:43	 07/10/2016	     6	        +0,00000e+000	        +5,75943e+001	        +2,10504e+001	        +1,71101e+002	        +2,39670e+000	        +3,93129e+002	        +5,74481e+001	        +9,10418e+002	        +2,50000e+000	        +2,50061e+000	        +2,50000e+000	        +2,50153e+000	        +1,38263e+001	        +2,36755e-001	        +5,36000e+001	        +3,33300e+001
  16:00:00	07/10/2016	 655401600	   15:58:43	 07/10/2016	     6	        +0,00000e+000	        +5,82047e+001	        +2,11496e+001	        +2,97839e+002	        +1,59780e+000	        +3,89294e+002	        +3,15505e+001	        +9,10492e+002	        +2,49969e+000	        +2,50092e+000	        +2,49969e+000	        +2,50183e+000	        +1,38263e+001	        +2,32788e-001	        +5,34000e+001	        +3,33800e+001
  16:10:00	07/10/2016	 655402200	   16:08:43	 07/10/2016	     6	        +0,00000e+000	        +6,59103e+001	        +1,97458e+001	        +2,94126e+002	        +7,98900e-001	        +2,20536e+002	        +7,54620e+001	        +9,10711e+002	        +2,50122e+000	        +2,50061e+000	        +2,50031e+000	        +2,50122e+000	        +1,37292e+001	        +1,12854e-001	        +5,34000e+001	        +3,33000e+001
  16:20:00	07/10/2016	 655402800	   16:18:43	 07/10/2016	     6	        +0,00000e+000	        +7,03735e+001	        +1,90286e+001	        +1,29441e+002	        +7,98900e-001	        +3,66281e+002	        +7,64453e+001	        +9,10931e+002	        +2,50000e+000	        +2,50061e+000	        +2,50000e+000	        +2,50153e+000	        +1,37146e+001	        +2,12341e-001	        +5,32000e+001	        +3,28000e+001
  16:30:00	07/10/2016	 655403400	   16:28:43	 07/10/2016	     6	        +0,00000e+000	        +7,08618e+001	        +1,89371e+001	        +2,73472e+002	        +7,98900e-001	        +2,93409e+002	        +2,56589e+001	        +9,10931e+002	        +2,50153e+000	        +2,50061e+000	        +2,49939e+000	        +2,50153e+000	        +1,37164e+001	        +1,60156e-001	        +5,30000e+001	        +3,23400e+001
  16:40:00	07/10/2016	 655404000	   16:38:43	 07/10/2016	     6	        +0,00000e+000	        +6,88553e+001	        +1,90668e+001	        +1,38582e+002	        +1,59780e+000	        +2,35877e+002	        -6,52019e+000	        +9,11041e+002	        +2,50092e+000	        +2,50061e+000	        +2,50000e+000	        +2,50153e+000	        +1,35718e+001	        +1,14990e-001	        +5,28000e+001	        +3,20100e+001
  16:50:00	07/10/2016	 655404600	   16:48:43	 07/10/2016	     6	        +0,00000e+000	        +6,67648e+001	        +1,94711e+001	        +1,89294e+002	        +2,39670e+000	        +1,63005e+002	        +4,93185e+001	        +9,11151e+002	        +2,50092e+000	        +2,50061e+000	        +2,49969e+000	        +2,50214e+000	        +1,33429e+001	        +7,50122e-002	        +5,27000e+001	        +3,18500e+001
  17:00:00	07/10/2016	 655405200	   16:58:43	 07/10/2016	     6	        +0,00000e+000	        +7,09915e+001	        +1,84641e+001	        +1,32803e+002	        +7,98900e-001	        +5,36957e+001	        +7,89090e+000	        +9,11297e+002	        +2,50031e+000	        +2,50061e+000	        +2,50000e+000	        +2,50122e+000	        +1,29730e+001	        +3,86963e-002	        +5,31000e+001	        +3,08100e+001
  17:10:00	07/10/2016	 655405800	   17:08:43	 07/10/2016	     6	        +0,00000e+000	        +7,38907e+001	        +1,77393e+001	        +2,71978e+002	        +1,59780e+000	        +3,64364e+001	        -1,29204e+001	        +9,11371e+002	        +2,50183e+000	        +2,50031e+000	        +2,49939e+000	        +2,50183e+000	        +1,27991e+001	        +2,70996e-002	        +5,31000e+001	        +2,92600e+001
